MAG_ID	Sep2016_L442_13m	Sep2016_L373_20m	Sep2016_L224_25m	Sep2017_L227_03m	Jun2016_L442_15m	Sep2017_L227_08m	Sep2016_L227_08m	Jun2016_L442_17m	Jun2016_L239_10m	Sep2016_L222_05m	Jun2016_L227_10m	Jun2016_L221_05m	Jul2014_L442_13m	Sep2016_L442_09m	Jun2016_L224_25m	Jul2018_L111_30m	Jun2016_L442_12m	Sep2016_L442_15m	Jun2016_L227_06m	Sep2016_L224_21m	Sep2016_L442_17m	Sep2016_L227_10m	Sep2016_L239_10m	Jun2016_L304_06m	Jul2018_L239_20m	Sep2016_L239_20m	Sep2016_L626_11m	Sep2016_L227_06m	Jul2018_L221_05m	Jun2016_L442_09m	Jun2016_L222_05m	Sep2017_L227_01m	Jun2016_L239_20m	Jun2016_L626_11m	Jun2013_L227_06m	Jun2016_L227_08m	Jun2011_L442_16_5m	Sep2017_L227_10m	Jul2018_L304_06m	Sep2017_L227_04m	Jul2014_L227_06m	Jul2014_L227_08m	Jun2013_L227_08m	Sep2017_L227_06m	Domain	Phylum	Class	Order	Family	Genus	Species	Completeness	Contamination	Strain_heterogeneity
MAG081	0.0014687108919815208	0.00013299045036883542	0.0015750175150329418	0.0018232937136178652	0.0020630551015767074	2.026175169251161e-05	0.00021394924344219423	0.0010947708290691752	0.0019053466711178428	0.03361050535912756	0.00019533531887385135	1.5839607626308555e-06	0.00026049002502978943	0.007887893312221513	0.0031187669662257277	2.4341956585049384e-06	0.0012048645132409705	0.0013122914265878106	0.0004145454911757106	0.0026997256590921424	0.0015099288582156947	0.00017487268519918674	0.0008326304743647578	2.0066183490358913e-06	0.00012411794804484752	0.0006656615977577345	0.0014154286440294693	0.00015280637128907768	0.0	0.006335982496688693	0.22531259429551354	0.0004267002933589916	0.0006793449820859737	0.03191219833468175	0.0010156481408560782	0.0003574779195053763	0.0004291786592592497	8.00711266479939e-06	0.0	0.0002890155343626523	0.00019860724554852932	0.00016967490307851396	0.00023688173912354718	5.726172666037907e-05	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Unresolved_Ilumatobacteraceae	Unresolved_Ilumatobacteraceae	87.18	1.28	0.0
MAG250	0.14814349317384595	0.7929616053446525	0.06576292353475115	0.00011939110008330404	0.2718125807629693	7.344884988535458e-05	0.0007302800842826895	0.15104936105035177	0.7336466433772221	0.0014872091180938279	0.0009938759306223001	7.761407736891192e-05	0.05954765283445067	0.04637869183588197	0.19893443303520428	0.0005622991971146408	0.09327327310264344	0.17928933738486494	0.001176120921218384	0.06275442607568485	0.16011547174998603	0.0006803266109119047	0.2332789427784218	8.82912073575792e-05	0.40672210394816094	0.7324656654691687	0.005978500986924472	0.00043621647872266623	3.206112412509382e-05	0.1412856871483099	0.03890740255258889	6.349706746413566e-06	1.9243324000403395	0.11077862181467767	7.029987131608555e-05	0.0013855115542612832	0.32133569014971824	0.00011877217119452428	7.296317638475779e-06	0.00020662649063031256	0.0002447353799985103	0.0002313748678343372	0.00011288895380106545	0.00013178041204032443	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Unresolved_Ilumatobacteraceae	Unresolved_Ilumatobacteraceae	98.29	1.28	0.0
MAG314	0.31182874854939363	0.006594109830788089	0.10059595585292208	0.004508856483392926	0.38207923666054405	0.004456319012871772	0.029903448034533882	0.18878703995592444	0.005390175894550678	0.00021666554337151946	0.041003217627255735	3.643109754050968e-05	0.023807320738285967	0.28888777082555556	0.34804714282628463	0.025700237762495144	0.17660513654896104	0.4019962740488632	0.040287880373675894	0.09453298456284738	0.48553129694340585	0.027201086855298158	0.002161097073913023	1.605294679228713e-05	0.003427206840388353	0.006734717067566971	0.023668662982732784	0.01398504806635422	2.914647647735802e-06	0.26979352948963725	0.004029732775850788	0.00038606217018194477	0.017842206309951723	0.1693747851468583	0.002937794622366944	0.053011470840281336	0.1152597638104185	0.005104534323809611	2.4321058794919265e-06	0.012808226893881527	0.009353760596801704	0.009484441457309206	0.00180807389940395	0.004990398698812762	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Unresolved_Ilumatobacteraceae	Unresolved_Ilumatobacteraceae	97.86	0.0	0.0
MAG472	0.001524969581405426	0.0006901398371413049	0.0003014926299626203	0.0001989851668055067	0.0010082600120487667	8.864516365473827e-06	6.561110132227288e-05	0.0007330709261788293	0.1587073269435341	0.0009718396217246796	6.142620090372685e-05	0.0001932432130409644	0.0002091257947422253	0.006366598480029877	0.00097681755157861	1.9473565268039507e-05	0.001754666979842872	0.0011746466369546	0.00010127332846312148	0.0006504119178692351	0.0015586745930084847	7.306324518596158e-05	0.08013626533049677	6.82250238672203e-05	0.011237328721110383	0.06076505112239016	0.0015893241631530896	6.399583071081031e-05	2.3317181181886416e-05	0.005571294953984885	0.0027961887433937123	4.571788857417767e-05	0.05964949759681085	0.004472658087457097	5.734989502101716e-05	9.449257107944659e-05	0.0003557450483593781	6.672593887332825e-06	1.2160529397459632e-06	3.5309590171002776e-05	1.0250696544440223e-05	1.156874339171686e-05	9.253192934513563e-06	2.5885438079349442e-05	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Unresolved_Ilumatobacteraceae	Unresolved_Ilumatobacteraceae	87.18	1.28	0.0
MAG566	0.025439700560133054	0.006452051849712288	0.03318795842439151	0.03381716060754623	0.007495727095491542	0.0016741272335937714	0.010261956601014043	0.0013674964242966553	0.003342982489365712	0.003100631174073978	0.002304711057907831	0.011452036313821086	0.001089655456814753	0.1269999765728753	0.02496222007065009	0.0008811788283787877	0.005149543920459076	0.0231954800157321	0.013147978656605518	0.05051274462150317	0.01953515044830085	0.008841850425619155	0.009677640095300742	0.00021069492664876858	0.0007617739061252517	0.009874380885149931	0.15177439145835994	0.018998925496941994	0.0032600333939924947	0.01612062177937346	0.0011751928483294944	0.01196030762754459	0.0031071885804264364	0.0003691028518775274	0.0001368997494050087	0.005104875767713716	0.00013707607367976037	0.0012157466062720408	0.00750669479705183	0.017734568604035876	0.0011288579569564794	0.0007905307984339856	0.00024058301629735262	0.011172311956490124	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Unresolved_Ilumatobacteraceae	Unresolved_Ilumatobacteraceae	94.02	3.85	20.0
MAG617	0.00022383776430362216	0.0026346214220795802	0.00036154095460247827	0.21305710300915243	4.0569041904920795e-05	0.0004913474785434064	0.00018257002107067237	2.4177800995343972e-05	0.00016101521164376136	2.2437855624235026e-05	5.159800875913054e-05	7.682209698759649e-05	7.3377471839377305e-06	0.0008695443920194553	0.00027793983941824373	2.4341956585049384e-06	5.2118821183451647e-05	0.00023329625361561077	0.000172839813910394	0.00043876994459432527	0.00020449430205755868	0.0002000256056730424	9.043551968755796e-05	2.4079420188430692e-05	0.0018416000541154253	6.728709291413923e-05	0.0008411690227375132	0.000253371248120351	1.1658590590943208e-05	0.00013276992499692487	1.633833155572286e-05	0.12083364944290086	3.258850467571091e-05	3.6910285187752744e-05	3.329993904446158e-05	7.172327684343536e-05	1.6318580199971474e-05	0.00041370082101463516	4.62100117103466e-05	0.019289498334158925	0.00024857939120267536	0.0004781747268576303	4.811660325947052e-05	0.002138294066797169	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Unresolved_Ilumatobacteraceae	Unresolved_Ilumatobacteraceae	92.72	3.85	0.0
MAG204	0.05856888667046114	0.03387125720416574	0.004168354535416808	2.3583427176948946e-05	0.1954759623832866	0.0	1.9017710528195041e-06	0.04506355260716191	0.1747168394155424	8.554432456739604e-05	4.9140960722981465e-06	0.0001251329002478376	0.003375363704611356	0.16097664876873494	0.010300893541337735	0.0005744701754071655	0.23856930524773376	0.08070883893832054	2.700622092349906e-05	0.006892559629642033	0.06407091824349904	2.395516235605298e-06	0.2163383949123513	5.217207707493317e-05	0.055690171813372526	0.340708194970744	4.852898208101037e-05	3.918112084335325e-05	1.7487885886414814e-05	0.5133255039412752	0.0005274947045133381	0.0	0.2623951192246683	3.473909194141435e-05	0.0	1.1384647118005613e-05	0.00871738554282476	2.66903755493313e-06	2.4321058794919265e-06	1.8308676384964403e-05	2.5626741361100557e-06	3.856247797238954e-06	0.0	4.706443287154444e-06	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	IMCC26207	Unresolved_IMCC26207	96.58	1.28	0.0
MAG310	0.006317731122965336	0.025476738776338947	0.033002809423418614	0.18810583705594047	0.019840647905735972	0.013491793908251167	0.025050128307738506	0.004158581771199163	0.015254274455488727	0.01078138962744493	0.02294760013361427	4.910278364155652e-05	0.0008915362828484342	0.018257169401669278	0.031198746974697857	8.763104370617778e-05	0.017332062887673333	0.00929568922531401	0.013247901674022464	0.09749726268853316	0.007745816150610434	0.029282790464039164	0.03588834847371194	6.421178716914852e-05	0.03347305911334482	0.06580437375956695	3.235265472067358e-05	0.015476542733124536	2.914647647735802e-06	0.014229910822138769	0.04356849514070011	0.08145784796704106	0.06977449531874905	9.553250283888946e-05	0.037630781116855166	0.029000111603695696	0.0005385131465990586	0.011526238680978722	0.0	0.03631002855918119	0.028060000453337054	0.021647047009800868	0.026675104591615695	0.022420711412789243	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	UBA8139	Unresolved_UBA8139	Unresolved_UBA8139	99.15	2.14	0.0
MAG338	0.07177411777098285	0.03269751572931958	0.0006004832463985799	7.517217412652477e-05	0.27333869266286326	3.419170598111334e-05	7.13164144807314e-05	0.04628211377732725	0.01541145597161716	0.012781864692943134	4.054129259645971e-05	8.236595965680449e-05	0.005617045469304332	0.5381207282612107	0.0007149901666193951	0.006163383407334504	0.15381183875139817	0.09753299826781031	0.00014178265984837005	0.0009614223785963891	0.10481759684882841	6.34811802435404e-05	0.019040315104793093	0.0001956452890309994	0.036206756919032586	0.16343554246752176	0.001229400879385596	0.00018937541740954072	3.6433095596697525e-05	0.12421718894237613	0.09539251581177047	1.7779178889957982e-05	0.08460602515827548	0.0006231324616991198	1.1099979681487193e-05	9.676950050304772e-05	0.02634634773285394	2.66903755493313e-05	4.377790583085467e-05	0.00010331324531515628	2.3064067224990502e-05	1.5424991188955816e-05	2.2207663042832548e-05	4.5495618442492954e-05	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	UBA8139	Unresolved_UBA8139	Unresolved_UBA8139	99.15	1.28	0.0
MAG153	0.0002609445594555595	0.0014578574369977638	4.128322318990236e-05	0.0	0.0003054610214017566	0.0	0.0	0.00015377081433038767	0.005022141125079224	0.00031132524678626096	0.0	4.751882287892567e-06	0.0004329270838523261	0.0003173102893954673	0.00010271689717630747	9.736782634019754e-06	0.0003832266263489092	0.00024846051010062547	0.0	0.00010582098663745492	0.00023065054999515337	0.0	0.019286673934286788	8.026473396143565e-06	0.07726187118356703	0.03171865497763299	6.740136400140329e-05	0.0	4.3719714716037034e-06	0.000292429961385632	0.001357248542807549	0.0	0.005548819623052777	0.00016283949347537974	0.0	0.0	0.0003736954865793467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Unresolved_Microtrichales	Unresolved_Microtrichales	Unresolved_Microtrichales	89.89	1.71	0.0
MAG060	0.008642292290225412	0.0021862824037907035	0.0004941476715154981	2.2109462978389636e-05	0.012025141303464463	2.152811117329358e-05	6.466021579586313e-05	0.009085050502010453	0.020801631866167836	0.00016618036821699068	1.7199336253043515e-05	0.00023205025172542032	4.952979349157967e-05	0.0005326571181882779	0.001139956152976275	1.9473565268039507e-05	0.03395796684519441	0.005996880199189274	9.182115113989681e-05	0.0012737233391605853	0.004427539423618305	6.228342212573774e-05	0.002189163269678127	0.000423396471646573	0.0016430113372436694	0.01464095048497833	0.006966604983185044	6.660790543370053e-05	6.412224825018764e-05	0.019905404957766812	0.001230042961409421	1.1429472143544417e-05	0.040980044629706475	0.04977460517230774	1.1099979681487193e-05	3.643087077761796e-05	0.00046671139371918407	9.341631442265955e-06	1.9456847035935412e-05	3.661735276992881e-05	3.075208963332067e-05	1.5424991188955816e-05	2.9610217390443398e-05	6.981224209279092e-05	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	Rhodoluna	Unresolved_Rhodoluna	66.82	2.4	20.0
MAG397	0.00257114180601166	0.002184267396966933	0.0005579490164453471	0.0008534252709658399	0.0017038997600066735	7.598156884691853e-05	0.00019302976186117966	0.00148451698111412	0.0019245151486944811	0.030988080983045087	8.722520528329211e-05	0.0012394492967586445	0.0007117614768419599	0.00894749759480432	0.0010553657670663746	7.302586975514816e-06	0.0015196213156822079	0.0020238450001154235	0.0003618833603748874	0.0009007688862554088	0.0024610651468555027	0.00016768613649237088	0.0017577754458811554	0.0008447863249441101	0.0014801065304348069	0.002326210926460242	0.0034496018095918207	0.0002481470986745706	0.0003293551841941456	0.004104103251170766	0.290327483650465	0.0005435348974930012	0.003209967710557525	0.005920843982764807	0.00025529953267420543	0.0001969543951414971	0.0010525484228981598	8.540920175786016e-05	0.0007126070226911344	0.00011115982090871244	0.00021782730156935472	0.0001349686729033634	0.000135096616843898	0.0003561208753946863	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	Rhodoluna	Unresolved_Rhodoluna	70.58	1.78	25.0
MAG567	6.942561673588282e-05	1.2090040942621402e-05	3.627919613658086e-05	5.8958567942372365e-06	2.267093518216162e-05	0.0	0.0	6.769784278696313e-05	3.066956412262121e-05	0.0027430278500627323	0.0	0.00018690736999044095	0.00013207944931087915	6.117807636159394e-05	1.81265112664072e-05	0.0	3.8833631470022796e-05	7.465480115699545e-05	2.700622092349906e-06	6.968699120027519e-05	3.328977010239327e-05	0.0	2.2868752104899714e-05	1.3043019268733292e-05	0.0001334267941482111	5.527154060804294e-05	0.0001469349735230592	5.2241494457804335e-06	6.703689589792345e-05	1.8486951581850296e-05	0.026505441878112688	0.0	5.2642969091533015e-05	2.1711932463383965e-05	3.6999932271623976e-06	2.2769294236011226e-06	0.0002349875548795892	5.33807510986626e-06	5.3506329348822376e-05	0.0	5.125348272220111e-06	0.0	3.7012771738054247e-06	1.5688144290514812e-06	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	Rhodoluna	Unresolved_Rhodoluna	65.03	6.58	17.65
MAG254	0.0006260275440149433	0.0004261739432274044	0.00015137181836297534	0.0205278993933355	0.001966405325273808	0.011697362523983108	0.06361709437339164	0.00026692292298859745	0.00017634999370507196	0.0003239465405748932	0.04347009385554941	0.00010612537109626731	4.402648310362638e-05	0.00110691532830244	0.00015709643097552904	0.00010710460897421731	0.0010219376702637578	0.001388112709012884	0.07140444812173152	0.00017034597848956156	0.0009226021999806135	0.06833329837875893	9.667245207980333e-05	0.007705414460297821	0.0002746109600492252	0.000404924112715445	0.0018265769644380293	0.21731939279502027	5.829295295471604e-06	0.0010638400319373854	0.0011693577299167362	0.005467097508662079	0.0008259932531266727	0.0002605431895606076	0.0006493488113670008	0.05353402614299779	4.895574059991442e-05	0.012577839477622376	0.00013619792925154787	0.03644080481907379	0.00032417827821792206	0.0006401371343416663	0.000849443111388345	0.014597033855109508	Bacteria	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Unresolved_Mycobacterium	85.44	7.01	3.92
MAG191	8.857751100785048e-05	0.000620622101721232	0.00040657719808237183	0.3548038180920055	0.000353189305995781	0.024656019090825064	0.3126891965045829	4.932271403050171e-05	4.600434618393182e-05	7.502657974353588e-05	0.34187734932183633	0.0014002213141656764	2.9350988735750922e-05	0.00016477295233389305	0.0002628344133629044	5.111810882860371e-05	0.0003311078051654575	0.00018780348416056665	0.6395910307533206	0.0003316584581198282	0.00014267044329597115	0.3449866773963436	3.534261688939046e-05	0.0012842357433829703	0.0033387728024063985	6.248087199170071e-05	0.0001536751099231995	0.8677873825506721	4.371971471603703e-05	0.0005243571721397539	6.41863025403398e-05	0.10580135369144138	0.0009676279080634163	3.473909194141435e-05	0.02583150271543428	0.4523495993338524	2.284601227996006e-05	0.02590300947062603	0.00012646950573358016	0.08493787303764663	0.009971365063604225	0.021020406742749537	0.047252355039386955	0.03366675764744479	Bacteria	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Unresolved_Mycolicibacterium	94.75	0.15	66.67
MAG337	0.009663327653599688	0.0008855954990470176	0.0002927355826193077	0.17490206576524617	0.022542068813757754	0.025103043987541103	0.5509487793149688	0.003788177859950494	0.0024804009984169904	0.007675148989464893	0.32750730388241844	0.0007626771072067569	0.00021646354192616306	0.015203159829698507	0.0001611245445902862	9.736782634019754e-06	0.011521325294553606	0.021878522664071975	0.7046233610481525	0.00024906646854913167	0.01810369033389794	0.5214966979425665	0.0012026884629713168	0.005111860244168933	0.002997448445283068	0.004695677841222431	0.000798032149776615	1.053293011258251	8.452478178433825e-05	0.014950901933830932	0.030136052554530814	0.0633180057338868	0.008219823602435084	0.0002865975085166683	0.013212675814196922	0.4681207509864256	0.0007490228311786906	0.025824272862755498	0.0003903529936584542	0.09232934724677656	0.003298161613173642	0.0076585081253165615	0.023651161140616665	0.0334659494005262	Bacteria	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Unresolved_Mycolicibacterium	96.32	1.05	42.86
MAG354	0.41645195597697704	1.5165293981888939	0.29747064321851313	0.0002269904865781336	0.9832766414780246	5.1920738712060995e-05	0.0014168194343505303	0.1761101353380457	0.17382742205598636	0.10988308727279672	0.0009127933454293808	0.0033762123655476685	0.0030323240237622668	0.6680784608992479	0.13850165150140634	0.006431144929770047	0.43148456701410437	1.0176837510407493	0.0026182531185332336	0.25670880858409517	0.8562937336180894	0.0013211272039363219	0.14423737748053064	0.008613409263236563	0.15095069693779303	0.554563398025107	1.1508257172600402	0.003585072557166823	0.0008860528849116838	0.5349670017157739	0.24758524127701148	6.730689151198379e-05	0.821780562195324	0.4126135645341489	4.439991872594877e-05	0.001437880931004109	0.03479447670237917	4.537363843386321e-05	0.00013984608807078575	0.0002406283182023893	2.3064067224990502e-05	3.084998237791163e-05	5.5519157607081366e-05	7.059664930731665e-05	Bacteria	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Unresolved_Mycolicibacterium	92.22	0.25	50.0
MAG486	0.002842859305995201	0.05350649119839478	0.0019728376657720008	0.0003566993360513528	0.005858646933916503	0.00012663594807819754	0.0036095614582514184	0.0016141099944491637	0.44417962979689235	0.0008975142249694012	0.0022776835295101913	0.00017819558579597127	0.00045127145181217036	0.006348652910963809	0.0011198155849024892	0.00019230145702189014	0.0032507837291090138	0.005509291029132648	0.0053323783213448895	0.0021383582299788146	0.004843661549898221	0.004054411228761967	0.33010939714549536	0.0003983137422836244	0.3272819627764068	1.34575267227986	0.005003877263464181	0.0066555663939242725	7.286619119339505e-05	0.003894024255922467	0.0024110709281516735	7.492653960768007e-05	2.1295058652665375	0.0019822994339069562	0.00011099979681487192	0.0030658854688789114	0.0008338794482185422	0.0001374554340790562	0.00020186478799782986	0.0005257205647682635	7.175487581108155e-05	0.00011954368171440757	0.00014434980977841159	0.00018982654591522924	Bacteria	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Unresolved_Mycolicibacterium	86.92	0.76	40.0
MAG652	0.0014304071034375854	0.005561418833605844	0.0007968913082414486	4.421892595677927e-06	0.0031369415049422576	2.532718961563951e-06	0.00012551688948608724	0.0005464183024947738	0.0808028003765609	0.0008407184029205561	5.774062884950323e-05	0.0005171631889989743	0.0	0.00299527861866364	0.00028599606664775806	6.815747843813827e-05	0.0017832812346102575	0.003438786778294103	0.00012557892729427064	0.0008878638878849876	0.0027024159800978537	7.545876142156689e-05	0.056707228799027	0.00041737661659946534	0.18878650192491422	0.2954540203202935	0.001306238434347196	0.00019590560421676626	0.00022151322122792094	0.0016940770176822816	0.001709689694938142	2.539882698565426e-06	0.30020405166862296	0.0005058880263968463	0.0	0.00010587721819745219	8.97521910998431e-05	0.0	7.417922932450376e-05	2.6155251978520576e-06	0.0	3.856247797238954e-06	1.8506385869027125e-05	9.412886574308888e-06	Bacteria	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Unresolved_Mycolicibacterium	87.24	1.82	61.54
MAG196	0.0769008404689102	0.013948884737549443	0.008825852715295793	0.0011983328934287182	0.05390909744895063	0.001952726319365806	0.004133499383303192	0.033445635672879226	0.017700172194267765	0.039304111223777194	0.0011498984809177664	0.002786186981467675	0.011925673610694796	0.02908650462535623	0.005824652286938846	5.3552304487108654e-05	0.03385577307816803	0.05204372825657044	0.007641410210304058	0.016122214464167367	0.056983763972771675	0.0031165666225224926	0.036776071850874864	0.0029266528620688474	0.02468550839176961	0.029831011710345263	0.01847201781822459	0.005980345078057151	0.0005260939004163123	0.07117644422208563	0.07133432259596856	0.000292086510335024	0.01769305123085905	0.02851428090416216	0.0019036465153750536	0.002577484107516471	0.017562056011209297	0.0015226859250893506	0.0019736539212076984	0.004191379129557922	0.0012480223042855973	0.00043575600108800174	0.0009271699320382589	0.007345189156819035	Bacteria	Actinobacteriota	Actinobacteria	Nanopelagicales	Nanopelagicaceae	AAA044-D11	Unresolved_AAA044-D11	69.57	3.53	36.36
MAG414	1.1969933919979795e-06	0.0	0.004576182740262511	0.003848520522438356	0.0	0.08323780867179924	0.00505871100049988	0.0	0.0	3.085205148332316e-05	0.01080486873896555	0.005352203416929661	4.7695356695595244e-05	1.631415369642505e-06	0.0010332111421852105	1.4605173951029631e-05	8.175501362110062e-06	0.0	0.03141768711135263	0.013985146734025596	0.0	0.0028303024323676597	0.0	0.04667996265362193	6.050749967186317e-05	0.0	0.0004893339026501879	0.007420904287731105	0.0018041668939484615	1.1764423733904735e-05	7.0021420953097966e-06	6.85768328612665e-05	0.0	0.00010855966231691984	0.13685349948966918	0.02365160438765666	6.5274320799885895e-06	0.06547549477884208	0.17521377177035735	0.17562336269757317	0.1164632887896576	0.039125490150786424	0.026917538246499954	0.1366829571311103	Bacteria	Actinobacteriota	Actinobacteria	Nanopelagicales	Nanopelagicaceae	AAA044-D11	Unresolved_AAA044-D11	84.63	0.13	100.0
MAG622	0.016990124206019322	0.0034748792675917675	0.0004015731710290503	0.0009448110512765171	0.00355098437379542	0.051671265894346945	0.0047449187767846625	0.013899334236203343	9.967608339851894e-05	0.048389339202627606	0.008404332807647906	0.097602870212932	0.01128178629530426	0.001688514907579993	8.05622722951431e-05	0.000355392566141721	0.001573784012206187	0.008719447478883452	0.0136448931215979	0.0017757277757699751	0.005088579144222971	0.0027404705735324607	2.7026707033063297e-05	0.03211091013044685	6.205897402242377e-06	1.441866276731555e-05	0.002448017540530968	0.0033068865991790143	0.010530621951269453	0.0011898874290863647	0.010000225935784942	3.5558357779915965e-05	3.008169662373315e-05	0.0016131965820294287	0.04669391452678946	0.01618441434295678	0.02030031376876451	0.03364855645504197	0.05359874937224307	0.01208241865147758	0.033251978253096025	0.01765775866355717	0.011712691616507266	0.09593300233649808	Bacteria	Actinobacteriota	Actinobacteria	Nanopelagicales	Nanopelagicaceae	AAA044-D11	Unresolved_AAA044-D11	86.92	0.0	0.0
MAG683	0.001110809867774125	0.00014810300154711217	0.07490152794087952	0.001111369005713719	0.0007421748254370804	0.01883329819818954	0.0016764111830603928	0.0008616968274740592	0.0	0.0005967067230070002	0.002556558481613111	0.05758964540773264	0.0005503310387953297	0.0004045910116713413	0.018059040363360018	0.0002848008920450778	0.00044352094889447085	0.0009681794525047846	0.008706805625736096	0.2261523534426116	0.0009784814569382021	0.0013378958175855591	6.756676758265825e-05	0.01268283127508135	5.7404550970741986e-05	2.643421507341184e-05	0.005326055783390888	0.0026799886656853626	0.017298433789311982	0.0005865405547332503	0.00035010710476548985	2.7938709684219688e-05	2.0054464415822098e-05	0.0016197101617684438	0.045489566731348095	0.005966693554546741	0.0004797662578791613	0.014954617420290328	0.0392493246832407	0.03877516105815675	0.030980167631434467	0.01050249087578029	0.009305010814946838	0.03155042698265434	Bacteria	Actinobacteriota	Actinobacteria	Nanopelagicales	Nanopelagicaceae	AAA044-D11	Unresolved_AAA044-D11	86.47	0.96	66.67
MAG749	0.22083809886327524	0.013420952949721641	0.18993910586968746	0.046686342025167554	0.14695777467923102	0.11841727504792253	0.1350295482922904	0.12245089092101909	0.00923920619193964	0.08910423059877857	0.03773534373917747	0.19865798290801795	0.04966370737768654	0.13720366400230433	0.09400408742758773	0.00043815521853088894	0.09283690571744081	0.17714767777667365	0.28883693402100713	0.38202666675958263	0.1978339701963584	0.11291385552337353	0.028210684698857878	0.26255597787960117	0.022750819876620552	0.017632823009196306	0.1989769146958227	0.19609367359681434	0.031962026105070804	0.2327675267351151	0.111237196349774	0.0006146516130528331	0.009875570320766396	0.3222267896890814	0.044701468173962505	0.08021394666404395	0.05644270519566132	0.0918656036032434	0.18910109634225625	0.18487970637277162	0.06597732697122144	0.019190617162959653	0.01826395221414287	0.3583627112138008	Bacteria	Actinobacteriota	Actinobacteria	Nanopelagicales	Nanopelagicaceae	AAA044-D11	Unresolved_AAA044-D11	84.61	1.47	40.0
MAG195	0.05662616639524841	0.000500729195706903	0.003111253820402642	0.07917251296141473	0.03929111708491579	0.00955721500146157	0.006832112507254067	0.027396349863844163	0.0023040510047119185	0.13494827555403205	0.005664724247341689	0.04650746393198587	0.013374878679522497	0.07886914462999728	0.002962677563653888	9.736782634019754e-06	0.0522782434600128	0.057739656288595585	0.026547115167799576	0.00752619504962972	0.0558840126390319	0.004255634592552812	0.0021954002020703727	0.0010484580873712532	0.0013684003771944442	0.0021736134121728193	0.19608674420744251	0.025463810436095278	0.01073318996278709	0.0939406041471913	0.10860789199298515	0.006820854986997451	0.0021383072683370313	0.14558936313322118	0.020867961801195923	0.010890553433084168	0.0176746542145891	0.005471526987612917	0.0004548037994649902	0.03301708233508545	0.013373314979290327	0.003914091514197538	0.0030331966439335455	0.0573723280776272	Bacteria	Actinobacteriota	Actinobacteria	Nanopelagicales	Nanopelagicaceae	GCA-2737595	Unresolved_GCA-2737595	90.96	0.79	50.0
MAG343	0.07273650045814922	0.023808313126257197	0.06634839469998975	0.0006986590301171125	0.061507440356319325	8.611244469317432e-05	7.987438421841917e-05	0.04352874579997748	0.31677826043152385	0.001351179618371903	6.142620090372685e-05	0.0003690628576929893	0.016766752315297714	0.14048117747991615	0.07570537430414967	2.434195658504938e-05	0.09018395552543611	0.07193806628364166	0.00025520878772706607	0.154034060549349	0.07327316183608919	2.6350678591658275e-05	0.2139839529342787	0.00010534746332438429	0.09340496180115002	0.2303609672572475	0.01186938020064712	0.00025728936020468635	0.00010784196296622466	0.2596240254876577	0.0011460172562657036	6.730689151198379e-05	0.2326079725470426	0.047282075325511264	0.00021459960717541907	0.00012864651243346345	0.024892362237036485	5.33807510986626e-05	1.8240794096189448e-05	0.0002824767213680222	0.00011532033612495251	3.470623017515058e-05	3.886341032495696e-05	0.00046044703492660973	Bacteria	Actinobacteriota	Actinobacteria	Nanopelagicales	Nanopelagicaceae	GCA-2737595	Unresolved_GCA-2737595	87.66	0.53	0.0
