MAG_ID	Jun2018_L221_05m_A	Jun2018_L221_05m_B	Jun2018_L221_05m_C	Jun2018_L304_06m_A	Jun2018_L304_06m_B	Jun2018_L304_06m_C	Sep2017_L227_04m_A	Sep2017_L227_04m_B	Sep2017_L227_04m_C	Domain	Phylum	Class	Order	Family	Genus	Species	Completeness	Contamination	Strain_heterogeneity
MAG718	0.046621300749477	0.047357609757327	0.0489534031908697	0.0162334216672549	0.0213723603011945	0.0196064698210982	0.0239502892212047	0.015413709387318	0.0071222244190657	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Unresolved_Prolixibacteraceae	Unresolved_Prolixibacteraceae	95.61	4.05	20.0
MAG540	2.892588847493532e-05	0.0	0.0	0.0	2.8307761988337206e-05	0.0	0.0470771229973497	0.0281463017192364	0.0249030555208305	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	TTA-H9	Unresolved_TTA-H9	Unresolved_TTA-H9	98.39	1.34	0.0
MAG296	0.1295445915349978	0.1590041532232372	0.1312161857716983	0.0748859926403247	0.0812008152635452	0.0732906735020466	0.0039508341034247	0.0037123159228611	0.0019969431313873	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA7332	UBA7332	Unresolved_UBA7332	90.87	2.48	10.0
MAG307	0.0002314071077994	0.0001878648982108	0.0003252717819991	0.0001100570960491	8.49232859650116e-05	4.48489587977848e-05	0.001086260374334	0.0004558984466671	3.709491884930078e-05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA7960	Unresolved_UBA7960	Unresolved_UBA7960	98.39	2.42	0.0
MAG706	0.0001590923866121	7.82770409212018e-05	7.744566238074627e-05	4.716732687822261e-05	1.4153880994168603e-05	0.0	8.760164309145848e-05	0.0001085472492064	2.472994589953385e-05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA7960	Unresolved_UBA7960	Unresolved_UBA7960	97.31	1.61	0.0
MAG062	0.0028853573753747	0.003389395871888	0.0024085601000412	0.0760180084854021	0.0837768216044839	0.0810271188946645	0.0059393914016008	0.0062740310041336	0.0064236034474039	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Unresolved_Bacteroidales	Unresolved_Bacteroidales	Unresolved_Bacteroidales	88.44	4.3	0.0
MAG429	0.0304589605641068	0.041494659392329	0.0275009547114029	0.0331979369011223	0.0365311668459491	0.0338086401070634	0.2990720095142392	0.2141528679594354	0.435500529777266	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Unresolved_Bacteroidales	Unresolved_Bacteroidales	Unresolved_Bacteroidales	96.77	1.52	0.0
MAG627	0.0001301664981372	0.0001565540818424	0.000108423927333	4.716732687822261e-05	0.0001627696314329	5.979861173037972e-05	0.001506748261173	0.0007381212946039	0.0001607446483469	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Unresolved_Bacteroidales	Unresolved_Bacteroidales	Unresolved_Bacteroidales	98.48	1.61	0.0
MAG075	0.0	0.0	0.0	1.572244229274087e-05	1.4153880994168603e-05	0.0	0.0	2.1709449841293066e-05	0.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	vadinHA17	LD21	Unresolved_LD21	90.0	3.19	50.0
MAG747	0.0001518609144934	0.0003444189800532	0.0001858695897137	0.0003144488458548	0.0006510785257317	0.0003886909762474				Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	vadinHA17	LD21	Unresolved_LD21	97.62	3.97	0.0
MAG131	0.0188018275087079	0.0204068245681573	0.0194001384263769	0.0112336850181633	0.0117831059276453	0.0106441528880075	0.0013052644820627	0.0013025669904775	0.0053169383683997	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	BSSC1	Unresolved_BSSC1	97.04	0.99	50.0
MAG135	0.0058430294719369	0.007882498020765	0.0061182073280789	0.005031181533677	0.005208628205854	0.004851162376627	0.0082695951078336	0.009117968933343	0.0266341517337979	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	BSSC1	Unresolved_BSSC1	97.68	1.12	0.0
MAG256	0.0255487909954866	0.0315456474912443	0.0269046231110712	0.0244405365440656	0.0200985110117194	0.0205931469146495	0.002706890771526	0.0022577827834944	0.0069800272301434	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	BSSC1	Unresolved_BSSC1	50.21	7.14	0.0
MAG313	0.0943056279004078	0.1228558157258262	0.0960635996170776	0.0993265291843904	0.07992696597407	0.0797638732218602	0.0118700226388926	0.0121464371862034	0.0284270728115141	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	BSSC1	Unresolved_BSSC1	98.47	0.74	0.0
MAG528	0.0067108061261849	0.0076085283775408	0.0080388597551214	0.0034274924198175	0.0048901658834852	0.0039392335477387	0.000543130187167	0.0006512834952387	0.0017681911318166	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	BSSC1	Unresolved_BSSC1	97.4	6.28	5.88
MAG746	0.0041942538288656	0.005604636129958	0.004151087503608	0.0038519983617215	0.004118779369303	0.003946708374205	0.0006570123231859	0.0006404287703181	0.0019227532936887	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	BSSC1	Unresolved_BSSC1	97.04	2.96	44.44
MAG136	1.446294423746766e-05	1.565540818424036e-05	0.0	1.572244229274087e-05	0.0	0.0				Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Unresolved_Ferruginibacter	99.01	0.25	0.0
MAG139	0.002986597985037	0.0029040782181765	0.002183967679137	0.0004716732687822	0.0004175394893279	0.0004559644144441	0.0020060776267943	0.0030284682528603	0.0009768328630315	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Unresolved_Ferruginibacter	64.82	1.4	25.0
MAG169	0.0016053868103589	0.0019725814312142	0.0015798915125672	0.0018552481905434	0.0025335446979561	0.0022573975928218	0.0002277642720377	0.0003473511974606	0.0022071476715333	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Unresolved_Ferruginibacter	97.29	0.25	0.0
MAG252	2.169441635620149e-05	6.262163273696144e-05	3.0978264952298505e-05	0.0	0.0	0.0	0.0	0.0	2.472994589953385e-05	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Unresolved_Ferruginibacter	92.62	0.49	0.0
MAG670	1.446294423746766e-05	0.0	0.0	0.0	0.0	0.0	0.0001752032861829	4.341889968258613e-05	0.000370949188493	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	Unresolved_Sediminibacterium	98.62	0.37	0.0
MAG055	0.0001590923866121	6.262163273696144e-05	4.646739742844776e-05	0.0001886693075128	0.0001556926909358	0.0002167699675226	0.0	0.0	2.472994589953385e-05	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella_B	Unresolved_Taibaiella_B	97.62	0.0	0.0
MAG682	0.0027334964608813	0.0033032911268747	0.002803532978183	0.009677163231182	0.0104667949951876	0.0097695981914507	0.001681951547356	0.0016933370876208	0.0081237872279968	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	UBA1930	Unresolved_UBA1930	60.94	1.0	0.0
MAG104	1.446294423746766e-05	1.565540818424036e-05	0.0	3.144488458548174e-05	1.4153880994168603e-05	1.494965293259493e-05	5.256098585487509e-05	0.0	4.94598917990677e-05	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	UBA8137	Unresolved_UBA8137	97.51	0.99	0.0
MAG127	0.0046209106838709	0.0065987545496573	0.0051578811145577	0.005581467013923	0.0063338617448904	0.0045446944915088	0.0038807527889516	0.0039402651461946	0.0069182023653945	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	UBA8137	Unresolved_UBA8137	98.52	0.49	0.0
MAG173	0.0004194253828865	0.0003444189800532	0.0003717391794275	0.0002358366343911	0.0003538470248542	0.0001943454881237	0.0001051219717097	8.683779936517226e-05	0.0001978395671962	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	UBA8137	Unresolved_UBA8137	85.22	0.25	100.0
MAG329	0.0001590923866121	0.0001095878572896	0.000108423927333	3.144488458548174e-05	1.4153880994168603e-05	1.494965293259493e-05	5.256098585487509e-05	0.0001953850485716	0.0005069638909404	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	UBA8137	Unresolved_UBA8137	88.55	5.58	66.67
MAG549	0.0023429969664697	0.0021291355130566	0.0019051632945663	0.0018395257482506	0.0009907716695918	0.0010464757052816	0.0004380082154572	0.0003039322977781	0.0006677085392874	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	UBA8137	Unresolved_UBA8137	97.54	0.49	100.0
MAG677	0.0014607573679842	0.0015185745938713	0.0016108697775195	0.0002751427401229	0.0005590782992696	0.0003139427115844	0.0001314024646371	0.0001085472492064	0.0005131463774153	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	UBA8137	Unresolved_UBA8137	92.75	0.0	0.0
MAG721	0.0001735553308496	8.610474501332198e-05	0.0001471467585234	0.0001965305286592	0.0002052312744154	0.0002466692733878	2.6280492927437545e-05	2.1709449841293066e-05	0.0001112847565479	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	UBA8137	Unresolved_UBA8137	84.01	0.16	0.0
MAG624	0.0	1.565540818424036e-05	0.0	0.0	0.0001273849289475	2.989930586518986e-05	0.0125971162765517	0.0081844625901674	0.0134778205152459	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unresolved_Saprospiraceae	Unresolved_Saprospiraceae	92.82	0.55	0.0
MAG637	0.0001301664981372	8.610474501332198e-05	0.0001936141559518	0.0	7.0769404970843e-05	5.2323785264082255e-05	0.0002628049292743	0.0002605133980955	0.0003400367561185	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	UBA8649	Unresolved_UBA8649	Unresolved_UBA8649	99.01	1.72	0.0
MAG360	0.0001446294423746	6.262163273696144e-05	7.744566238074627e-05	2.3583663439111304e-05	4.24616429825058e-05	1.494965293259493e-05	0.005711627129563	0.0067082200009595	0.0343375298815027	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unresolved_Flavobacterium	88.31	1.54	25.0
MAG358	7.231472118733831e-05	0.0002191757145793	9.293479485689551e-05	0.0001257795383419	1.4153880994168603e-05	8.969791759556959e-05	0.0	0.0	1.2364972949766923e-05	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Unresolved_Chryseobacterium	85.77	9.78	0.0
MAG121	0.006031047747024	0.0068257579683287	0.0049410332598916	1.572244229274087e-05	2.8307761988337206e-05	1.494965293259493e-05				Bacteria	Bacteroidota	Bacteroidia	NS11-12g	UBA955	UBA955	Unresolved_UBA955	75.06	3.92	23.08
MAG545	0.0031818477322428	0.0034833283209934	0.0030436145315633	0.0107227056436492	0.0121015682500141	0.0118550747755477	0.0002190041077286	2.1709449841293066e-05	0.0001978395671962	Bacteria	Bacteroidota	Bacteroidia	NS11-12g	UKL13-3	UKL13-3	Unresolved_UKL13-3	93.81	1.51	60.0
MAG564	0.0001446294423746	0.0001565540818424	0.0001239130598091	1.572244229274087e-05	1.4153880994168603e-05	1.494965293259493e-05				Bacteria	Bacteroidota	Bacteroidia	NS11-12g	UKL13-3	UKL13-3	Unresolved_UKL13-3	92.39	0.0	0.0
MAG400	2.892588847493532e-05	6.262163273696144e-05	9.293479485689551e-05	7.861221146370435e-05	0.0001415388099416	0.0	0.000245284600656	0.00033649647254	0.0003091243237441	Bacteria	Bacteroidota	Bacteroidia	NS11-12g	UKL13-3	Unresolved_UKL13-3	Unresolved_UKL13-3	82.3	9.52	0.0
MAG088	0.8673355344488167	0.8620572239611033	0.8039866548732412	0.0217284152485678	0.0213582064202004	0.0210491113290936	0.0123430715115865	0.0090854047585811	0.007214961716189	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	98.9	1.65	0.0
MAG128	0.0052717431745569	0.0054480820481156	0.004468614719369	0.0697526152317448	0.077910037932401	0.0801824635039729	0.0061671556736386	0.0087380535611204	0.0030294183726928	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	63.33	0.55	0.0
MAG159	1.695917609813339	1.731206347829667	1.4334340204389946	0.0865677672638312	0.0787805016135424	0.0857661588742971	0.0085762008586537	0.0071749731725473	0.0044884851807653	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	99.45	0.0	0.0
MAG177	0.0393825971586244	0.0325945598395884	0.0353384557443345	0.125590869034414	0.1324166336409443	0.1372826628800192	0.1914533909763825	0.2705214544723529	0.1692826621687841	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	83.15	0.02	100.0
MAG219	0.02570065190998	0.0227003418671485	0.0253479652972182	0.1720428247883169	0.1684311838306063	0.1805320088140163	0.0382556375380399	0.0190826064104966	0.0109368185740688	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	81.34	5.82	46.15
MAG225	0.9821206913894788	0.9151447131138624	0.9218047410530704	0.5863684853077707	0.5908962237445508	0.6281395672688411	0.720821360013757	0.4322677105149068	0.4986979065235247	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	95.43	2.75	16.67
MAG265	0.0076002771967892	0.0075928729693565	0.0084570663319774	0.0215554683833477	0.0231982109494423	0.0234335809718425	0.1961838797033212	0.2893001285850714	0.1530660001451648	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	91.76	1.65	66.67
MAG280	0.3271807245399934	0.2353399235295932	0.3735359187948153	0.1787956137530491	0.1900087754062163	0.1909743413874339	2.9141912997376944	2.471219239609152	4.227293674660992	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	85.06	1.92	80.0
MAG286	0.016654080289444	0.0154440601737531	0.0160157629803383	0.0396755831257315	0.0374157844080847	0.0303851695854991	0.6564516726701533	0.3049526419206437	0.173635132647102	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	98.9	2.75	0.0
MAG421	0.0059298071373617	0.0046496562307193	0.0059942942682697	0.4659031324607902	0.4703051576742343	0.4720876151319489	0.0007884147878231	0.0004993173463497	0.0005997011880636	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	97.8	0.0	0.0
MAG474	0.0090610345647734	0.008015568990331	0.0108346481670664	0.0006603425762951	0.0005236935967842	0.0006503099025678	0.0477341353205357	0.0288844230138404	0.0123773379227166	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	99.45	0.0	0.0
MAG504	2.901259382563894	2.955341852275881	2.670504563911607	11.807978667790298	10.66664779482534	11.466794914755958	0.126855939360741	0.0502573763825934	0.0203527454753163	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	98.08	0.0	0.0
MAG515	0.0020031177768892	0.0011898110220022	0.0021065220167562	0.0030737374682308	0.0031421615807054	0.0027881102719289	3.012953392159005	8.140794031811724	0.7773549369194723	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	90.92	1.65	100.0
MAG525	0.0009545543196728	0.0006731825519223	0.0008596468524262	0.0017923584213724	0.0017267734812885	0.0014874904667931	0.1145741889993185	0.2062289187673635	0.0473949413164566	Bacteria	Bacteroidota	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Unresolved_Chlorobium	84.98	1.21	0.0
MAG230	1.446294423746766e-05	1.565540818424036e-05	1.5489132476149252e-05	0.0	1.4153880994168603e-05	0.0	1.7520328618291695e-05	0.0	0.0	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Unresolved_Ignavibacteriales	Unresolved_Ignavibacteriales	Unresolved_Ignavibacteriales	99.44	0.56	0.0
MAG366	7.231472118733831e-05	0.0001252432654739	6.195652990459701e-05	0.0004087834996112	0.0005378474777784	0.0004634392409104	0.0011037807029523	0.0004341889968258	0.0003462192425934	Bacteria	Bacteroidota	Ignavibacteria	SJA-28	B-1AR	Unresolved_B-1AR	Unresolved_B-1AR	91.26	1.64	33.33
MAG738	7.231472118733831e-05	0.0001017601531975	1.5489132476149252e-05	3.144488458548174e-05	0.0	1.494965293259493e-05	0.0006832928161133	0.0003039322977781	8.655481064836849e-05	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	GCA-002839825	Unresolved_GCA-002839825	Unresolved_GCA-002839825	96.89	3.39	0.0
MAG215	0.0007231472118733	0.000720148776475	0.0006040761665698	0.0001257795383419	0.0002972315008775	0.0002092951410563	0.0038281918030967	0.0057747136577839	0.0013292345920999	Bacteria	Bacteroidota	UBA10030	UBA10030	UBA8401	UBA8401	Unresolved_UBA8401	64.2	4.17	10.0
MAG006	0.0	1.565540818424036e-05	0.0	3.144488458548174e-05	1.4153880994168603e-05	1.494965293259493e-05	0.0	0.0	1.2364972949766923e-05	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Unresolved_Bacteriovoracaceae	Unresolved_Bacteriovoracaceae	56.7	0.89	0.0
MAG166	5.785177694987064e-05	3.131081636848072e-05	6.195652990459701e-05	1.572244229274087e-05	2.8307761988337206e-05	4.48489587977848e-05	0.0004730488726938	0.0003039322977781	0.0008284531876343	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Unresolved_Bdellovibrionaceae	Unresolved_Bdellovibrionaceae	64.47	0.45	0.0
MAG385	0.0	0.0	0.0	0.0	0.0	1.494965293259493e-05				Bacteria	Bdellovibrionota	UBA2394	UBA2428	UBA2428	Unresolved_UBA2428	Unresolved_UBA2428	84.81	1.79	50.0
MAG723	0.0001446294423746	0.0001643817859345	0.0001858695897137	0.0002515590766838	0.0005520013587725	0.0005082881997082	0.0003153659151292	0.0004341889968258	0.0001978395671962	Bacteria	Bdellovibrionota	Unresolved_Bdellovibrionota	Unresolved_Bdellovibrionota	Unresolved_Bdellovibrionota	Unresolved_Bdellovibrionota	Unresolved_Bdellovibrionota	84.07	2.57	50.0
MAG732	0.0	0.0	0.0	3.144488458548174e-05	0.0	1.494965293259493e-05	0.0	2.1709449841293066e-05	2.472994589953385e-05	Bacteria	Bdellovibrionota_A	UBA2651	Unresolved_UBA2651	Unresolved_UBA2651	Unresolved_UBA2651	Unresolved_UBA2651	82.37	1.68	0.0
MAG155	0.0007086842676359	0.0003757297964217	0.0006660326964744	0.0	0.0	0.0	0.000665772487495	0.0006295740453974	0.0011994023761273	Bacteria	Bdellovibrionota_B	Oligoflexia	Oligoflexales	Unresolved_Oligoflexales	Unresolved_Oligoflexales	Unresolved_Oligoflexales	89.8	0.84	0.0
MAG432	2.892588847493532e-05	0.0	0.0	0.0	1.4153880994168603e-05	1.494965293259493e-05	7.008131447316678e-05	2.1709449841293066e-05	8.655481064836849e-05	Bacteria	Bdellovibrionota_B	Oligoflexia	Oligoflexales	Unresolved_Oligoflexales	Unresolved_Oligoflexales	Unresolved_Oligoflexales	79.08	0.84	0.0
MAG600	3.6157360593669154e-05	6.262163273696144e-05	7.744566238074627e-05	0.0001729468652201	0.0003963086678367	0.0003139427115844	1.7520328618291695e-05	2.1709449841293066e-05	4.327740532418424e-05	Bacteria	Bdellovibrionota_B	Oligoflexia	Oligoflexales	Unresolved_Oligoflexales	Unresolved_Oligoflexales	Unresolved_Oligoflexales	60.22	5.04	0.0
MAG015	0.0	3.131081636848072e-05	1.5489132476149252e-05	0.0001100570960491	4.24616429825058e-05	8.969791759556959e-05				Bacteria	Binatota	Binatia	UBA12015	UBA12015	Unresolved_UBA12015	Unresolved_UBA12015	87.54	0.94	0.0
MAG630	0.0	0.0	3.0978264952298505e-05	0.0	0.0	0.0	1.7520328618291695e-05	0.0	0.0	Bacteria	Caldisericota	Unresolved_Caldisericota	Unresolved_Caldisericota	Unresolved_Caldisericota	Unresolved_Caldisericota	Unresolved_Caldisericota	79.34	4.17	50.0
MAG102	0.0026756446839315	0.0029119059222687	0.002811277544421	0.1954456801410617	0.2411821321406329	0.2181602852453578	0.7505883983362345	0.9379784898429084	0.6523636078567533	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Leptolinea	Unresolved_Leptolinea	78.18	5.0	0.0
MAG160	0.0075062680592457	0.0066692038864863	0.0082169847785971	0.0228682923147915	0.026871143067429	0.024300660841933	0.0031711794799107	0.0032998363758765	0.0017805561047664	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Unresolved_Anaerolineales	Unresolved_Anaerolineales	Unresolved_Anaerolineales	86.82	5.64	0.0
MAG217	0.0036085045872481	0.0035068114332698	0.003639946131895	0.0020439174980563	0.0022150823755873	0.0021826493281588	0.3338586219858574	0.2022995083460894	0.1108952598999846	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	envOPS12	UBA5195	Unresolved_UBA5195	85.3	5.45	14.29
MAG628	0.2366065362528521	0.226471134793221	0.2193416049947495	0.0489754077418878	0.0464176527203759	0.0482500048399501	0.0093208148249311	0.0060135176060381	0.005724982475742	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	envOPS12	UBA5195	Unresolved_UBA5195	75.11	3.64	25.0
MAG319	0.4401869393394469	0.3597221415533828	0.4082780429388181	0.1773570102832634	0.1440369699371567	0.1635267786031896	8.760164309145848e-05	6.51283495238792e-05	3.709491884930078e-05	Bacteria	Chloroflexota	Chloroflexia	54-19	54-19	Unresolved_54-19	Unresolved_54-19	98.17	1.38	0.0
MAG729	0.4367736844994045	0.3860075718947224	0.4199645933920727	0.4786697556024958	0.4480552567514012	0.495356749921533	0.0176780115758563	0.0108764343704878	0.0111284756547902	Bacteria	Chloroflexota	Chloroflexia	54-19	54-19	Unresolved_54-19	Unresolved_54-19	86.75	2.29	0.0
MAG048	0.2174214407218513	0.2417586408851317	0.2191015234413692	1.6391903885565775	1.8619005831398967	1.9501598005776095	0.0711588146831917	0.0739098219846822	0.2687650520361339	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Oscillochloris	Unresolved_Oscillochloris	98.11	0.94	0.0
MAG251	0.8006252041534971	0.8162416719099237	0.7650702095269162	0.0006760650185878	0.0006369246447375	0.0007998064318938	0.0002365244363469	0.0002170944984129	0.000420409080292	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Oscillochloris	Unresolved_Oscillochloris	82.29	1.89	50.0
MAG340	0.0366707951140992	0.0318039617262842	0.0374837005922811	0.0019181379597143	0.0022929287210553	0.0023545703368837	0.0003942073939115	0.0004667531715878	0.0011808549167027	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Oscillochloris	Unresolved_Oscillochloris	94.81	1.13	0.0
MAG448	6.607258676916844	6.517393393323815	7.095246315541974	0.0166657888303053	0.0173243503368623	0.021108909940824	0.167161455347121	0.1263707075261669	0.2577107662190422	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Oscillochloris	Unresolved_Oscillochloris	97.8	0.94	100.0
MAG086	0.0004700456877176	0.0005166284700799	0.000727989226379	0.0012892402680047	0.0015640038498556	0.0012258715404727	0.0001927236148012	0.0001628208738096	0.0005997011880636	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Unresolved_Chloroflexaceae	Unresolved_Chloroflexaceae	51.89	1.89	0.0
MAG688	0.0008967025427229	0.000720148776475	0.0007125000939028	0.0002043917498056	0.0004741550133046	0.0002391944469215	7.008131447316678e-05	8.683779936517226e-05	9.89197835981354e-05	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Unresolved_Chloroflexaceae	Unresolved_Chloroflexaceae	54.19	2.35	60.0
MAG678	1.446294423746766e-05	1.565540818424036e-05	0.0	0.0001100570960491	9.907716695918022e-05	0.0001494965293259	1.7520328618291695e-05	4.341889968258613e-05	1.2364972949766923e-05	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	UBA5629	UBA1162	Unresolved_UBA1162	66.17	1.98	50.0
MAG184	3.6157360593669154e-05	1.565540818424036e-05	1.5489132476149252e-05	1.572244229274087e-05	4.24616429825058e-05	0.0	2.6280492927437545e-05	0.0	1.2364972949766923e-05	Bacteria	Chloroflexota	Dehalococcoidia	UBA2979	UBA2979	Unresolved_UBA2979	Unresolved_UBA2979	74.36	2.07	33.33
MAG701	0.0	3.131081636848072e-05	0.0	0.0	0.0	0.0				Bacteria	Chloroflexota	Dehalococcoidia	UBA2979	UBA2979	Unresolved_UBA2979	Unresolved_UBA2979	73.6	6.71	45.45
MAG094	0.0001590923866121	0.0002035203063951	0.0002013587221899	0.014197365390345	0.014946498329842	0.0145908612622126	0.0036267080239863	0.0020841071847641	0.0057744423675411	Bacteria	Chloroflexota	UBA2235	UBA12225	UBA12225	UBA12225	UBA12225 sp002347925	97.69	0.99	0.0
MAG019	0.0004483512713614	0.0004696622455272	0.0005576087691413	0.0025234519879849	0.0022787748400611	0.0024218437750803	0.0001927236148012	0.000151966148889	7.418983769860156e-05	Bacteria	Chloroflexota_A	Ellin6529	CSP1-4	CSP1-4	Unresolved_CSP1-4	Unresolved_CSP1-4	87.96	2.78	0.0
MAG261	0.0018078680296834	0.0016907840838979	0.0017812502347571	0.0009512077587108	0.0011535413010247	0.000956777787686	0.000183963450492	0.0001085472492064	0.0004142265938171	Bacteria	Chloroflexota_A	Ellin6529	CSP1-4	CSP1-4	Unresolved_CSP1-4	Unresolved_CSP1-4	87.91	5.71	12.5
MAG344	2.892588847493532e-05	2.3483112276360537e-05	1.5489132476149252e-05	8.647343261007478e-05	8.49232859650116e-05	8.969791759556959e-05	1.7520328618291695e-05	0.0	0.0	Bacteria	Chloroflexota_A	Ellin6529	CSP1-4	UBA10416	UBA10416	Unresolved_UBA10416	77.08	4.63	12.5
MAG417	0.0001373979702559	0.000195692602303	0.0001316576260472	0.000149363201781	0.0002476929173979	0.0002989930586518				Bacteria	Chloroflexota_A	Ellin6529	CSP1-4	UBA10416	UBA10416	Unresolved_UBA10416	63.69	1.23	25.0
MAG672	7.231472118733829e-06	0.0	0.0	2.3583663439111304e-05	0.0	1.494965293259493e-05				Bacteria	Chloroflexota_A	Ellin6529	CSP1-4	UBA10416	UBA10416	Unresolved_UBA10416	59.17	2.47	0.0
MAG705	7.231472118733831e-05	7.044933682908161e-05	3.0978264952298505e-05	0.0002830039612693	0.0003113853818717	0.0005157630261745				Bacteria	Chloroflexota_A	Ellin6529	CSP1-4	UBA10416	UBA10416	Unresolved_UBA10416	84.72	0.0	0.0
MAG527	2.892588847493532e-05	0.0	0.0	0.0	0.0	0.0				Bacteria	Coprothermobacterota	Unresolved_Coprothermobacterota	Unresolved_Coprothermobacterota	Unresolved_Coprothermobacterota	Unresolved_Coprothermobacterota	Unresolved_Coprothermobacterota	93.22	3.39	33.33
